lwage76,constant,ed76,exp76,exp762,black,reg76r,smsa76r,region_1966,smsa66r,daded,momed,nodaded,nomomed,famed,momdad14,sinmom14,nearc4
6.03787092,1,12,6,.36000001,1,1,1,5,1,10,11,0,0,7,1,0,0
6.06610809,1,12,8,.63999999,1,1,1,5,1,9.94,10.25,1,1,9,0,0,0
6.05208917,1,12,7,.49000001,1,0,1,5,1,9.94,10.25,1,1,9,1,0,0
5.39362755,1,12,13,1.6900001,1,1,1,5,1,10,11,0,0,7,1,0,0
6.52941884,1,13,10,1,1,1,1,5,1,9,9,0,0,7,1,0,0
6.2146081,1,15,13,1.6900001,0,1,1,5,1,14,12,0,0,2,1,0,0
6.31173481,1,16,4,.16,0,1,1,5,1,10,12,0,0,6,1,0,0
6.55108034,1,11,8,.63999999,0,1,1,5,1,12,12,0,0,3,1,0,0
6.56103067,1,12,14,1.96,0,1,1,6,1,8,8,0,0,8,1,0,1
6.25958146,1,17,5,.25,0,1,1,7,1,18,14,0,0,1,1,0,1
6.07073773,1,12,6,.36000001,0,1,1,7,1,0,3,0,0,8,1,0,1
6.13556489,1,14,5,.25,0,1,1,7,1,5,4,0,0,8,1,0,1
5.98393628,1,12,6,.36000001,0,1,1,7,1,5,4,0,0,8,1,0,1
5.99146455,1,15,5,.25,0,1,1,7,1,9,5,0,0,8,1,0,1
6.77078942,1,18,4,.16,0,0,1,7,1,14,8,0,0,5,1,0,1
5.9348942,1,12,8,.63999999,0,1,1,7,1,7,10,0,0,8,1,0,1
5.89715387,1,12,9,.81,0,1,1,7,1,5,8,0,0,8,1,0,1
6.86901445,1,15,10,1,0,1,1,7,1,12,10,0,0,5,1,0,1
6.68586095,1,15,9,.81,0,1,1,7,1,12,15,0,0,2,1,0,1
5.99146455,1,5,21,4.4099998,0,1,1,7,1,0,4,0,0,8,1,0,1
6.29156914,1,13,10,1,1,1,1,5,1,9.94,12,1,0,4,0,0,1
6.10924758,1,10,14,1.96,0,1,1,5,1,9,9,0,0,7,1,0,1
6.08221891,1,15,6,.36000001,1,1,1,5,1,9.94,16,1,0,4,0,1,1
5.88610403,1,12,8,.63999999,1,1,1,5,1,4,9,0,0,8,1,0,1
6.27098843,1,12,9,.81,0,1,1,6,1,12,12,0,0,3,0,0,1
6.58063914,1,12,8,.63999999,1,1,1,6,1,9.94,10.25,1,1,9,0,1,1
5.84354442,1,2,23,5.29,0,1,1,6,1,9.94,10,1,0,9,0,1,1
6.95844839,1,11,10,1,0,0,1,6,1,9.94,10.25,1,1,9,1,0,1
6.58755001,1,16,6,.36000001,0,1,1,6,1,16,10.25,0,1,5,1,0,1
6.29710932,1,12,15,2.25,1,0,1,6,1,9.94,10.25,1,1,9,0,0,1
7.09174212,1,16,11,1.21,0,0,1,6,1,8,6,0,0,8,1,0,1
5.99146455,1,16,2,.039999999,0,1,1,6,1,9.94,12,1,0,4,0,1,1
5.92692603,1,9,17,2.8900001,1,1,1,6,1,9.94,10.25,1,1,9,1,0,1
5.63835467,1,11,13,1.6900001,1,1,1,7,1,9.94,10.25,1,1,9,0,0,1
4.84418709,1,12,6,.36000001,1,1,1,7,1,9.94,10,1,0,9,0,1,1
7.23921497,1,12,14,1.96,1,0,1,7,1,9.94,7,1,0,9,0,1,1
6.47543272,1,12,12,1.4400001,0,1,0,7,1,10,9,0,0,7,1,0,1
6.04025471,1,16,9,.81,0,1,1,7,1,11,8,0,0,8,1,0,1
6.12029742,1,16,5,.25,0,1,1,7,1,11,8,0,0,8,1,0,1
6.49375384,1,12,7,.49000001,1,1,1,7,1,9,6,0,0,8,1,0,1
5.94017125,1,12,6,.36000001,0,1,0,5,1,12,8,0,0,5,1,0,1
5.75257264,1,10,18,3.24,1,1,1,5,1,9.94,10.25,1,1,9,0,0,1
6.11368218,1,14,4,.16,0,1,1,5,1,9.94,10.25,1,1,9,1,0,1
6.43775165,1,12,10,1,0,1,1,5,1,12,12,0,0,3,1,0,1
6.39859493,1,14,4,.16,0,1,1,5,1,8,10.25,0,1,9,1,0,1
6.2126061,1,13,8,.63999999,0,1,1,5,1,7,12,0,0,6,1,0,1
6.54103,1,8,17,2.8900001,0,1,1,5,1,8,10,0,0,8,1,0,0
6.28226675,1,18,8,.63999999,0,1,0,5,0,15,15,0,0,1,1,0,1
6.14203741,1,7,13,1.6900001,0,0,1,5,0,1,8,0,0,8,0,1,1
5.99146455,1,12,6,.36000001,0,1,0,5,0,9.94,9,1,0,9,0,1,1
5.90808294,1,18,3,.090000004,0,1,0,5,0,17,16,0,0,1,1,0,1
6.55108034,1,8,11,1.21,0,1,0,5,0,4,5,0,0,8,0,0,1
6.86901445,1,16,9,.81,0,0,1,5,0,16,12,0,0,2,1,0,1
5.89989735,1,6,12,1.4400001,0,1,0,5,0,9.94,8,1,0,9,0,1,1
6.1633148,1,9,18,3.24,0,1,0,5,0,7,3,0,0,8,0,1,1
5.29831737,1,12,6,.36000001,0,1,0,5,0,7,3,0,0,8,0,1,1
6.39692966,1,9,9,.81,1,0,1,5,0,9.94,10.25,1,1,9,0,0,1
6.22455843,1,12,9,.81,1,0,1,5,0,8,10.25,0,1,9,0,0,1
6.35784227,1,16,9,.81,1,1,1,5,0,12,12,0,0,3,1,0,1
6.12468339,1,12,6,.36000001,1,1,0,5,0,6,12,0,0,6,1,0,1
6.62007321,1,12,16,2.5599999,0,1,1,5,0,9.94,10.25,1,1,9,0,0,1
6.35784227,1,11,15,2.25,0,1,0,5,0,2,11,0,0,8,1,0,1
5.66642669,1,15,3,.090000004,0,1,1,5,1,17,16,0,0,1,1,0,1
5.41164605,1,12,7,.49000001,1,1,1,5,1,15,9,0,0,5,1,0,1
5.89440283,1,10,8,.63999999,1,1,1,5,1,15,9,0,0,5,0,0,1
5.433722,1,10,10,1,1,1,1,5,1,9.94,8,1,0,9,0,1,1
5.45532112,1,9,11,1.21,1,1,1,5,1,2,9,0,0,8,1,0,1
6.14203741,1,14,4,.16,1,1,1,5,1,9.94,7,1,0,9,1,0,1
7.64156444,1,16,5,.25,0,1,1,5,1,9.94,10.25,1,1,9,0,1,1
6.05678401,1,15,10,1,1,1,1,5,1,12,12,0,0,3,1,0,1
6.51914729,1,12,15,2.25,0,1,1,5,1,8,9,0,0,8,1,0,1
5.74620319,1,13,8,.63999999,0,1,0,5,0,18,16,0,0,1,1,0,1
6.39859493,1,18,4,.16,0,1,1,5,1,7,12,0,0,6,1,0,1
6.2146081,1,10,17,2.8900001,0,1,1,5,1,6,12,0,0,6,1,0,1
5.92692603,1,12,10,1,0,1,1,5,1,6,12,0,0,6,1,0,1
6.30991828,1,12,16,2.5599999,1,1,1,5,1,2,6,0,0,8,1,0,1
6.5539334,1,17,5,.25,1,0,1,6,0,9.94,12,1,0,4,0,1,1
6.43775165,1,16,11,1.21,1,1,1,6,1,9.94,14,1,0,4,0,1,1
6.04737218,1,14,14,1.96,1,1,1,6,1,9.94,6,1,0,9,0,1,1
5.87211779,1,11,11,1.21,1,1,1,6,1,9.94,8,1,0,9,0,1,1
6.25190388,1,12,8,.63999999,0,1,1,6,1,9,12,0,0,6,1,0,1
5.88332239,1,14,4,.16,0,1,1,6,1,9,12,0,0,6,1,0,1
5.85507192,1,11,10,1,1,1,1,6,1,9.94,7,1,0,9,0,1,1
5.68017261,1,12,13,1.6900001,1,1,1,6,1,6,5,0,0,8,1,0,1
6.09356977,1,18,4,.16,1,1,1,6,1,9.94,5,1,0,9,0,1,1
5.59842196,1,6,22,4.8400002,1,1,1,6,1,6,6,0,0,8,1,0,1
5.95324333,1,14,8,.63999999,0,1,1,6,0,16,13,0,0,1,1,0,1
6.08221891,1,12,9,.81,0,1,1,6,1,9.94,12,1,0,4,1,0,1
6.03308622,1,11,13,1.6900001,0,1,1,6,1,9.94,10.25,1,1,9,0,0,1
6.17586727,1,11,14,1.96,0,1,1,6,1,6,10.25,0,1,9,0,0,1
6.39024067,1,16,8,.63999999,0,1,1,6,0,16,12,0,0,2,1,0,1
6.39692966,1,12,10,1,1,1,1,6,1,3,8,0,0,8,1,0,1
5.52146092,1,14,7,.49000001,1,1,1,6,1,9.94,9,1,0,9,0,1,1
6.27476202,1,12,13,1.6900001,1,1,1,6,1,6,10,0,0,8,0,1,1
6.38181602,1,12,8,.63999999,1,1,1,6,1,6,10,0,0,8,1,0,1
6.22059017,1,12,15,2.25,1,0,1,6,1,9.94,10.25,1,1,9,1,0,1
6.1633148,1,11,8,.63999999,1,0,1,6,1,9.94,9,1,0,9,0,1,1
7.22548147,1,16,9,.81,0,1,1,5,1,12,12,0,0,3,1,0,1
5.78382518,1,17,1,.0099999998,0,0,1,5,1,17,12,0,0,2,1,0,1
6.35784227,1,14,5,.25,0,1,1,5,1,6,12,0,0,6,1,0,1
6.5539334,1,12,7,.49000001,0,0,1,5,1,9.94,11,1,0,9,0,0,1
6.09582456,1,16,3,.090000004,0,1,1,5,1,16,14,0,0,1,1,0,1
6.32793678,1,13,8,.63999999,1,1,1,5,1,12,12,0,0,3,1,0,1
6.86901445,1,13,13,1.6900001,0,1,1,5,1,8,8,0,0,8,1,0,1
5.7365723,1,12,8,.63999999,0,1,1,5,1,9.94,7,1,0,9,0,1,1
7.14598447,1,17,10,1,0,1,1,5,1,16,16,0,0,1,1,0,1
6.2146081,1,16,6,.36000001,0,0,1,5,1,16,16,0,0,1,1,0,1
6.36818719,1,16,8,.63999999,0,0,1,5,0,16,16,0,0,1,1,0,1
4.71849887,1,17,2,.039999999,0,0,1,5,1,16,16,0,0,1,1,0,1
6.51174533,1,14,13,1.6900001,0,0,1,5,1,13,12,0,0,2,1,0,1
7.56164175,1,17,6,.36000001,0,1,1,5,1,14,12,0,0,2,1,0,1
5.99146455,1,14,4,.16,1,1,1,5,1,12,12,0,0,3,1,0,1
6.13122649,1,12,7,.49000001,1,1,1,5,1,12,12,0,0,3,1,0,1
5.50125821,1,12,12,1.4400001,1,1,1,5,1,9.94,12,1,0,4,0,0,1
5.75257264,1,16,5,.25,1,1,1,5,1,12,12,0,0,3,1,0,1
6.46302946,1,14,6,.36000001,0,1,1,5,1,8,10,0,0,8,1,0,1
6.62007321,1,12,7,.49000001,0,1,1,5,1,8,10,0,0,8,1,0,1
5.73009978,1,17,2,.039999999,0,0,1,5,1,18,18,0,0,1,1,0,1
5.85793315,1,17,6,.36000001,0,0,1,5,1,18,16,0,0,1,1,0,1
6.13556489,1,18,3,.090000004,0,0,1,5,1,18,16,0,0,1,1,0,1
7.05098945,1,15,13,1.6900001,0,0,1,5,1,12,12,0,0,3,1,0,1
7.46622756,1,16,12,1.4400001,0,1,1,5,1,12,12,0,0,3,1,0,1
6.64509097,1,17,10,1,0,0,1,5,1,15,12,0,0,2,1,0,1
6.59304453,1,15,8,.63999999,0,0,1,7,0,12,11,0,0,5,1,0,1
6.60123012,1,18,6,.36000001,0,1,0,7,0,13,17,0,0,1,1,0,1
6.2146081,1,16,3,.090000004,0,1,0,7,0,14,13,0,0,1,0,0,1
5.89989735,1,16,2,.039999999,0,1,0,7,0,12,12,0,0,3,0,0,1
5.80814249,1,13,5,.25,0,1,1,7,0,3,3,0,0,8,1,0,1
6.58063914,1,12,15,2.25,0,1,0,7,0,4,8,0,0,8,1,0,1
5.92692603,1,12,9,.81,0,1,0,7,0,3,3,0,0,8,1,0,1
5.52146092,1,12,8,.63999999,0,1,0,7,0,9,5,0,0,8,1,0,1
5.88887796,1,17,7,.49000001,0,1,0,7,0,4,8,0,0,8,1,0,1
5.6454469,1,7,19,3.6099999,0,1,0,6,0,9.94,4,1,0,9,1,0,0
6.02827852,1,12,16,2.5599999,0,1,0,6,0,9.94,18,1,0,4,0,1,0
6.25766759,1,16,5,.25,0,1,0,6,0,8,11,0,0,8,1,0,0
6.55961524,1,12,15,2.25,0,1,0,6,0,11,11,0,0,7,1,0,0
6.01371516,1,16,4,.16,0,1,0,6,0,10,11,0,0,7,1,0,0
6.03068526,1,12,6,.36000001,0,1,0,6,0,7,12,0,0,6,1,0,0
6.66695679,1,12,12,1.4400001,0,0,1,6,0,9.94,8,1,0,9,1,0,0
6.35784227,1,16,5,.25,0,1,0,6,1,12,16,0,0,2,1,0,0
6.16961073,1,16,2,.039999999,0,1,0,6,0,16,12,0,0,2,1,0,0
6.43775165,1,17,4,.16,0,1,1,6,1,13,16,0,0,1,1,0,0
6.22455843,1,17,1,.0099999998,0,1,0,6,0,12,16,0,0,2,1,0,0
5.65948222,1,12,14,1.96,0,1,0,6,0,1,8,0,0,8,1,0,0
6.2146081,1,12,6,.36000001,0,1,1,6,0,6,8,0,0,8,1,0,0
6.2146081,1,8,13,1.6900001,0,1,1,6,0,7,8,0,0,8,1,0,0
5.85793315,1,12,9,.81,0,1,0,6,0,7,12,0,0,6,1,0,0
6.13556489,1,13,5,.25,0,1,0,6,0,12,11,0,0,5,1,0,0
6.30627529,1,13,11,1.21,1,1,0,6,0,6,1,0,0,8,1,0,0
5.54126355,1,12,10,1,1,1,0,6,0,6,3,0,0,8,1,0,0
6.26149168,1,13,5,.25,1,1,1,6,0,4,1,0,0,8,1,0,0
5.6767538,1,12,15,2.25,1,1,0,6,0,5,9,0,0,8,1,0,0
5.92692603,1,14,8,.63999999,0,1,1,6,0,7,7,0,0,8,1,0,0
6.27098843,1,18,8,.63999999,0,1,1,6,1,7,11,0,0,8,1,0,0
6.81234509,1,16,3,.090000004,0,1,0,6,0,10,12,0,0,6,1,0,0
5.86646806,1,9,13,1.6900001,0,1,1,6,1,9.94,7,1,0,9,0,1,0
7.05185562,1,14,8,.63999999,0,1,1,6,1,12,12,0,0,3,1,0,0
5.52146092,1,8,20,4,0,1,1,6,1,9.94,10.25,1,1,9,1,0,0
6.66057515,1,13,9,.81,0,1,1,6,1,12,12,0,0,3,1,0,0
6.03068526,1,13,12,1.4400001,0,1,1,6,1,16,12,0,0,2,1,0,0
5.89715387,1,13,10,1,1,1,0,5,0,7,11,0,0,8,1,0,1
5.92692603,1,13,8,.63999999,1,1,1,5,0,9.94,11,1,0,9,0,0,1
5.92692603,1,15,3,.090000004,1,1,0,5,0,7,11,0,0,8,0,1,1
5.88053299,1,16,6,.36000001,1,1,0,5,0,9.94,5,1,0,9,0,1,1
5.70378247,1,7,18,3.24,1,1,0,5,0,9.94,2,1,0,9,0,1,1
6.26909628,1,14,5,.25,0,1,0,5,0,16,16,0,0,1,1,0,1
5.70044357,1,12,16,2.5599999,0,1,0,5,0,9.94,10.25,1,1,9,0,1,1
6.10924758,1,8,18,3.24,1,1,0,5,0,0,8,0,0,8,1,0,1
6.29156914,1,14,5,.25,1,1,0,5,0,6,10,0,0,8,1,0,1
6.26909628,1,8,15,2.25,0,1,0,5,0,1,6,0,0,8,1,0,1
6.64509097,1,12,12,1.4400001,0,1,0,5,0,9.94,12,1,0,4,1,0,1
5.28826703,1,12,8,.63999999,1,0,1,5,0,5,8,0,0,8,1,0,1
5.99146455,1,12,6,.36000001,1,0,1,5,0,2,3,0,0,8,1,0,1
6.62406523,1,12,10,1,1,0,1,5,0,9.94,6,1,0,9,0,0,1
6.09807428,1,12,6,.36000001,1,0,1,5,0,9.94,10.25,1,1,9,0,0,1
5.48063892,1,9,15,2.25,1,1,0,5,0,3,5,0,0,8,1,0,1
5.11799381,1,3,16,2.5599999,1,1,0,5,0,9.94,5,1,0,9,0,1,1
6.09807428,1,12,6,.36000001,0,1,1,5,0,9,7,0,0,8,1,0,1
5.52146092,1,10,10,1,1,1,0,5,0,3,4,0,0,8,1,0,1
6.1633148,1,12,8,.63999999,0,1,0,5,0,10,12,0,0,6,1,0,1
5.99146455,1,16,6,.36000001,0,1,0,5,1,16,16,0,0,1,1,0,1
5.98645201,1,18,0,0,0,1,0,5,0,16,16,0,0,1,1,0,1
5.85793315,1,12,7,.49000001,1,0,1,5,0,3,5,0,0,8,1,0,1
6.25958146,1,12,15,2.25,1,1,0,5,0,9.94,10.25,1,1,9,1,0,1
5.59842196,1,10,15,2.25,1,1,0,5,0,4,8,0,0,8,1,0,1
5.7365723,1,9,15,2.25,1,1,0,5,0,9.94,1,1,0,9,1,0,1
5.70378247,1,6,19,3.6099999,1,1,0,5,0,9.94,10.25,1,1,9,0,0,1
5.78382518,1,12,10,1,1,1,0,5,0,9.94,10.25,1,1,9,0,0,1
6.80239476,1,12,6,.36000001,0,1,1,5,1,18,12,0,0,2,1,0,1
6.62007321,1,13,7,.49000001,0,1,1,5,1,12,12,0,0,3,1,0,0
5.65248918,1,8,12,1.4400001,1,1,1,5,1,9.94,6,1,0,9,0,1,0
5.62762111,1,12,6,.36000001,0,1,1,5,1,12,12,0,0,3,1,0,0
6.2146081,1,13,10,1,1,1,1,5,1,13,10,0,0,5,1,0,0
6.55108034,1,8,16,2.5599999,0,1,1,5,1,5,8,0,0,8,1,0,0
5.70378247,1,9,11,1.21,0,1,1,5,1,5,8,0,0,8,1,0,0
5.97126184,1,8,20,4,0,1,1,5,1,5,8,0,0,8,1,0,0
6.23636959,1,12,16,2.5599999,0,1,1,5,1,5,12,0,0,6,1,0,0
6.43615037,1,16,9,.81,0,1,1,5,1,8,11,0,0,8,1,0,0
5.49716823,1,12,9,.81,1,1,1,5,1,9.94,10.25,1,1,9,0,0,0
5.89440283,1,12,9,.81,0,1,1,5,1,7,10.25,0,1,9,1,0,0
6.40687999,1,16,5,.25,0,1,1,7,0,9.94,4,1,0,9,0,1,0
6.63331843,1,12,7,.49000001,0,1,1,7,1,9.94,9,1,0,9,0,1,0
5.95324333,1,14,11,1.21,0,1,1,7,1,12,12,0,0,3,1,0,0
6.20455776,1,12,14,1.96,1,1,1,7,1,8,8,0,0,8,1,0,0
6.71901315,1,16,5,.25,0,1,1,7,0,8,10,0,0,8,1,0,0
6.00141488,1,12,7,.49000001,0,1,1,7,1,9.94,12,1,0,4,0,1,0
5.58724866,1,15,6,.36000001,0,1,0,7,1,10,12,0,0,6,1,0,0
6.08677473,1,12,16,2.5599999,0,1,0,7,0,5,8,0,0,8,1,0,0
5.92692603,1,14,8,.63999999,0,1,0,7,0,9.94,12,1,0,4,0,1,0
5.70711026,1,10,8,.63999999,0,1,0,7,0,2,8,0,0,8,1,0,0
6.48920493,1,12,16,2.5599999,0,1,0,7,0,8,12,0,0,6,1,0,0
6.24222327,1,15,3,.090000004,1,0,1,7,0,7,10,0,0,8,1,0,0
5.70378247,1,12,8,.63999999,1,1,0,7,0,9.94,7,1,0,9,0,1,0
5.43807931,1,12,8,.63999999,1,1,0,7,0,10,7,0,0,8,0,0,0
5.56068163,1,10,15,2.25,1,1,0,7,0,9.94,10.25,1,1,9,0,0,0
5.72031178,1,12,6,.36000001,1,1,0,7,0,8,9,0,0,8,0,0,0
6.06378521,1,8,17,2.8900001,1,1,0,7,0,0,0,0,0,8,1,0,0
5.56068163,1,8,10,1,1,1,0,7,0,0,0,0,0,8,1,0,0
6.35784227,1,16,2,.039999999,0,1,1,7,0,12,12,0,0,3,1,0,0
6.05208917,1,11,12,1.4400001,1,1,0,7,0,4,2,0,0,8,1,0,0
5.75257264,1,12,7,.49000001,1,1,0,7,0,4,2,0,0,8,1,0,0
5.92692603,1,13,10,1,0,1,0,7,0,7,10,0,0,8,1,0,0
6.2146081,1,9,18,3.24,1,1,0,7,0,1,2,0,0,8,1,0,0
6.2146081,1,12,7,.49000001,0,1,1,7,0,1,6,0,0,8,1,0,0
5.85793315,1,12,14,1.96,1,1,1,7,0,3,1,0,0,8,1,0,0
6.26339826,1,10,13,1.6900001,1,1,1,7,0,3,1,0,0,8,1,0,0
6.2146081,1,17,3,.090000004,0,1,0,7,0,13,12,0,0,2,1,0,0
5.95324333,1,16,3,.090000004,0,1,1,7,0,13,12,0,0,2,1,0,0
4.60517019,1,9,10,1,1,1,1,7,1,12,8,0,0,5,1,0,1
5.70378247,1,15,5,.25,1,1,1,7,1,6,7,0,0,8,0,0,1
5.23644196,1,12,6,.36000001,1,1,1,7,1,6,7,0,0,8,0,0,1
5.87211779,1,8,19,3.6099999,1,1,1,7,1,9.94,3,1,0,9,0,1,1
5.58724866,1,12,7,.49000001,1,1,1,7,1,4,4,0,0,8,1,0,1
5.58724866,1,12,10,1,1,1,1,7,1,6,7,0,0,8,1,0,1
6.37331979,1,12,16,2.5599999,0,1,1,7,1,8,8,0,0,8,1,0,1
5.92692603,1,12,6,.36000001,1,1,0,5,0,9.94,5,1,0,9,0,0,1
5.84643878,1,12,13,1.6900001,1,1,0,5,0,9.94,10.25,1,1,9,0,0,1
6.30078579,1,16,6,.36000001,0,1,1,5,0,14,12,0,0,2,1,0,1
6.33150185,1,14,5,.25,0,1,1,5,0,14,12,0,0,2,1,0,1
6.35784227,1,12,8,.63999999,0,0,1,5,0,12,12,0,0,3,1,0,1
6.79122146,1,15,5,.25,0,0,1,5,0,10,12,0,0,6,1,0,1
6.43775165,1,13,7,.49000001,0,1,0,5,0,6,10.25,0,1,9,1,0,1
6.03068526,1,13,7,.49000001,0,1,0,5,0,6,12,0,0,6,1,0,1
6.52649486,1,6,19,3.6099999,0,1,0,5,0,4,10.25,0,1,9,1,0,1
6.43775165,1,11,13,1.6900001,1,1,1,5,1,9.94,9,1,0,9,1,0,0
5.7365723,1,9,12,1.4400001,1,1,1,5,1,9.94,10.25,1,1,9,0,1,0
6.49828215,1,12,10,1,1,1,1,5,1,9.94,10.25,1,1,9,0,1,0
5.65599181,1,11,15,2.25,0,1,1,5,1,9.94,10.25,1,1,9,1,0,0
6.39692966,1,12,8,.63999999,1,1,1,5,1,9.94,10.25,1,1,9,0,0,0
6.60934924,1,16,7,.49000001,1,0,1,5,1,12,12,0,0,3,1,0,0
5.4161004,1,11,10,1,1,1,1,5,1,2,5,0,0,8,1,0,0
6.43454652,1,12,16,2.5599999,0,1,1,5,1,9.94,8,1,0,9,1,0,0
6.4019172,1,12,6,.36000001,0,1,1,5,1,9.94,8,1,0,9,0,1,0
6.30991828,1,12,11,1.21,0,1,1,5,1,11,10,0,0,7,1,0,0
6.68586095,1,16,5,.25,0,1,0,5,0,10,12,0,0,6,1,0,0
5.79909265,1,14,10,1,0,1,1,7,1,12,12,0,0,3,1,0,1
6.52795792,1,16,12,1.4400001,0,1,1,7,1,4,12,0,0,6,1,0,1
6.90775528,1,15,8,.63999999,0,0,1,7,1,18,12,0,0,2,1,0,1
6.99484999,1,16,8,.63999999,0,1,1,7,1,9.94,10.25,1,1,9,1,0,1
6.16541785,1,13,5,.25,1,1,1,7,1,9.94,10,1,0,9,0,1,1
6.2146081,1,12,6,.36000001,1,1,1,7,1,9.94,3,1,0,9,1,0,1
6.85646198,1,14,5,.25,1,1,1,7,1,6,10,0,0,8,1,0,1
7.04053639,1,18,6,.36000001,1,1,1,7,1,14,12,0,0,2,1,0,1
6.10924758,1,12,14,1.96,1,1,1,7,1,9.94,9,1,0,9,0,1,1
6.10479323,1,12,7,.49000001,0,1,1,7,1,7,12,0,0,6,0,0,1
5.88887796,1,16,5,.25,0,1,1,7,1,12,12,0,0,3,1,0,1
6.28226675,1,13,5,.25,0,1,1,7,1,12,12,0,0,3,1,0,1
6.42324696,1,17,2,.039999999,0,1,1,7,1,6,8,0,0,8,1,0,1
6.19440539,1,14,4,.16,0,1,1,7,1,17,14,0,0,1,1,0,1
6.02827852,1,12,8,.63999999,0,1,1,7,1,8,9,0,0,8,1,0,1
5.52146092,1,13,5,.25,1,1,1,5,1,9.94,9,1,0,9,0,1,0
6.2146081,1,13,9,.81,0,1,0,5,0,9,6,0,0,8,1,0,0
7.05185562,1,18,4,.16,0,1,1,5,0,10,10,0,0,7,1,0,0
6.26339826,1,12,14,1.96,0,1,0,5,0,8,7,0,0,8,1,0,0
5.70378247,1,11,7,.49000001,0,1,1,5,0,9.94,12,1,0,4,0,1,0
5.73009978,1,9,11,1.21,0,1,0,5,0,8,12,0,0,6,1,0,0
6.43775165,1,8,15,2.25,0,1,0,5,0,8,12,0,0,6,1,0,0
5.85793315,1,13,5,.25,0,1,1,5,0,8,7,0,0,8,1,0,0
6.51174533,1,16,8,.63999999,0,1,0,5,0,7,11,0,0,8,1,0,0
6.32435896,1,13,9,.81,0,1,0,5,0,9.94,7,1,0,9,1,0,0
5.86078622,1,12,10,1,1,1,0,5,0,6,7,0,0,8,1,0,0
6.58340922,1,12,10,1,1,0,1,5,0,5,9,0,0,8,1,0,0
6.34388043,1,15,6,.36000001,1,1,0,5,0,9,12,0,0,6,0,0,0
5.48063892,1,11,8,.63999999,1,1,1,5,1,6,12,0,0,6,1,0,0
6.10924758,1,8,18,3.24,0,1,0,5,0,7,4,0,0,8,1,0,0
5.8230459,1,11,16,2.5599999,1,1,0,5,0,3,3,0,0,8,1,0,0
5.66296048,1,10,13,1.6900001,1,1,0,5,0,0,7,0,0,8,1,0,0
6.02344759,1,17,1,.0099999998,0,1,0,5,0,12,12,0,0,3,1,0,1
6.74288064,1,12,11,1.21,0,1,0,5,0,8,12,0,0,6,1,0,1
6.77308038,1,16,10,1,0,1,0,5,0,7,16,0,0,6,1,0,1
5.68697536,1,11,12,1.4400001,1,1,0,5,0,12,10.25,0,1,5,1,0,1
5.70378247,1,8,12,1.4400001,1,1,0,5,0,9.94,10.25,1,1,9,1,0,1
5.66642669,1,16,4,.16,1,1,1,5,0,9,12,0,0,6,1,0,1
5.69709349,1,9,14,1.96,1,1,0,5,0,6,14,0,0,6,1,0,1
5.88887796,1,5,21,4.4099998,1,1,0,5,0,2,5,0,0,8,1,0,1
7.00033446,1,12,12,1.4400001,1,0,1,5,0,9.94,10.25,1,1,9,0,0,1
6.14203741,1,16,11,1.21,1,0,1,5,1,9.94,8,1,0,9,0,1,1
5.57972983,1,14,7,.49000001,1,1,0,5,0,9.94,8,1,0,9,1,0,1
6.73221071,1,16,8,.63999999,0,1,1,5,0,12,12,0,0,3,0,1,1
6.35784227,1,16,9,.81,0,1,0,5,0,8,14,0,0,6,1,0,1
5.4161004,1,10,11,1.21,1,1,0,5,0,5,5,0,0,8,1,0,1
5.45958551,1,12,7,.49000001,1,1,0,5,0,5,5,0,0,8,1,0,1
5.52146092,1,12,8,.63999999,1,1,1,5,0,2,8,0,0,8,1,0,1
5.27811466,1,12,10,1,0,1,0,5,0,4,1,0,0,8,1,0,1
6.1633148,1,12,14,1.96,1,1,0,5,0,0,4,0,0,8,1,0,1
6.2146081,1,11,9,.81,0,1,0,5,0,7,4,0,0,8,1,0,1
5.81114099,1,8,15,2.25,1,1,0,5,0,9.94,1,1,0,9,1,0,1
6.1180972,1,10,11,1.21,1,1,0,5,0,9.94,1,1,0,9,1,0,1
6.85118493,1,16,3,.090000004,0,1,1,5,0,16,12,0,0,2,1,0,1
5.67332327,1,13,5,.25,0,1,0,5,0,8,16,0,0,6,1,0,1
6.25382881,1,16,5,.25,0,1,0,6,0,8,10,0,0,8,1,0,1
6.16120732,1,15,7,.49000001,0,1,0,6,0,5,11,0,0,8,1,0,1
5.69035945,1,8,18,3.24,0,1,0,6,0,8,6,0,0,8,1,0,1
6.04025471,1,12,15,2.25,0,1,1,6,1,3,10.25,0,1,9,1,0,1
6.25190388,1,12,8,.63999999,0,1,0,6,0,9.94,10.25,1,1,9,0,0,1
5.75574221,1,12,14,1.96,0,1,0,6,0,8,8,0,0,8,1,0,1
5.92692603,1,12,10,1,0,1,0,6,0,8,6,0,0,8,1,0,1
6.30991828,1,13,6,.36000001,1,1,0,6,0,8,8,0,0,8,1,0,1
6.85012617,1,8,19,3.6099999,0,1,0,6,0,9.94,10.25,1,1,9,0,0,1
6.1633148,1,16,5,.25,0,1,1,7,1,12,12,0,0,3,1,0,1
5.97380961,1,16,5,.25,0,1,1,7,1,11,12,0,0,6,1,0,1
6.62007321,1,11,7,.49000001,0,1,1,7,1,12,10,0,0,5,1,0,1
6.19847872,1,13,9,.81,0,1,1,7,1,3,3,0,0,8,1,0,1
