stdntid,grade,outcome,issmall,yearsstar,yearssmall,iswhite,isfreelunch,isfemale,f
12027,3,-1.1584115,0,1,0,1,1,0,2
12027,3,7,0,1,0,1,1,0,6
12027,3,50,0,1,0,1,1,0,7
12027,3,47,0,1,0,1,1,0,8
12027,3,-.94643795,0,1,0,1,1,0,1
12027,3,5,0,1,0,1,1,0,5
12027,3,41,0,1,0,1,1,0,10
12027,3,.27385229,0,1,0,1,1,0,3
12027,3,-.68738586,0,1,0,1,1,0,4
12029,3,30,0,2,0,0,1,0,7
12029,3,-2.3065326,0,2,0,0,1,0,1
12029,3,48,0,2,0,0,1,0,10
12029,3,-1.384739,0,2,0,0,1,0,2
12029,3,-2.3306108,0,2,0,0,1,0,4
12029,3,-2.5974588,0,2,0,0,1,0,3
12029,3,3,0,2,0,0,1,0,5
12029,3,67,0,2,0,0,1,0,8
12029,3,10,0,2,0,0,1,0,6
12030,3,-.94643795,0,2,0,0,0,1,1
12030,3,7,0,2,0,0,0,1,5
12030,3,70,0,2,0,0,0,1,7
12030,3,13,0,2,0,0,0,1,6
12030,3,-.52981639,0,2,0,0,0,1,4
12030,3,87,0,2,0,0,0,1,8
12030,3,.14925861,0,2,0,0,0,1,2
12032,3,9,0,2,0,1,0,1,5
12032,3,90,0,2,0,1,0,1,7
12032,3,93,0,2,0,1,0,1,8
12032,3,.098963603,0,2,0,1,0,1,2
12032,3,38,0,2,0,1,0,1,10
12032,3,.48313054,0,2,0,1,0,1,4
12032,3,-.18792367,0,2,0,1,0,1,1
12032,3,.024173059,0,2,0,1,0,1,3
12032,3,14,0,2,0,1,0,1,6
12033,3,13,0,2,0,0,1,1,6
12033,3,53,0,2,0,0,1,1,10
12033,3,1.0797162,0,2,0,0,1,1,2
12033,3,90,0,2,0,0,1,1,7
12033,3,-.68738586,0,2,0,0,1,1,4
12033,3,.12594432,0,2,0,0,1,1,1
12033,3,87,0,2,0,0,1,1,8
12033,3,9,0,2,0,0,1,1,5
12033,3,.5235315,0,2,0,0,1,1,3
12034,3,-1.0578215,0,1,0,0,1,0,2
12034,3,-1.5218626,0,1,0,0,1,0,1
12034,3,-.81849432,0,1,0,0,1,0,3
12034,3,53,0,1,0,0,1,0,8
12034,3,8,0,1,0,0,1,0,6
12034,3,-1.3176639,0,1,0,0,1,0,4
12034,3,49,0,1,0,0,1,0,10
12034,3,60,0,1,0,0,1,0,7
12034,3,6,0,1,0,0,1,0,5
12035,3,-.86797094,0,3,0,1,0,0,1
12035,3,9,0,3,0,1,0,0,5
12035,3,-.0016263996,0,3,0,1,0,0,2
12035,3,90,0,3,0,1,0,0,7
12035,3,13,0,3,0,1,0,0,6
12035,3,-.43977663,0,3,0,1,0,0,4
12035,3,87,0,3,0,1,0,0,8
12035,3,.71079093,0,3,0,1,0,0,3
12035,3,48,0,3,0,1,0,0,10
12036,3,2.6107326,1,4,4,1,0,0,1
12036,3,100,1,4,4,1,0,0,7
12036,3,1.8787463,1,4,4,1,0,0,4
12036,3,1.8844362,1,4,4,1,0,0,2
12036,3,10,1,4,4,1,0,0,5
12036,3,2.271286,1,4,4,1,0,0,3
12036,3,15,1,4,4,1,0,0,6
12036,3,100,1,4,4,1,0,0,8
12036,3,44,1,4,4,1,0,0,10
12037,3,-.1525114,1,1,1,1,1,1,2
12037,3,-.91248518,1,1,1,1,1,1,4
12037,3,10,1,1,1,1,1,1,5
12037,3,-.5279473099999999,1,1,1,1,1,1,1
12037,3,100,1,1,1,1,1,1,7
12037,3,13,1,1,1,1,1,1,6
12037,3,87,1,1,1,1,1,1,8
12037,3,-1.1618032,1,1,1,1,1,1,3
12038,3,42,0,4,0,1,1,0,10
12038,3,-.9202823,0,4,0,1,1,0,1
12038,3,-1.4426924,0,4,0,1,1,0,3
12038,3,-1.3176639,0,4,0,1,1,0,4
12038,3,-1.082969,0,4,0,1,1,0,2
12039,3,45,1,1,1,1,0,0,10
12039,3,13,1,1,1,1,0,0,6
12039,3,.32529113,1,1,1,1,0,0,2
12039,3,.18022257,1,1,1,1,0,0,3
12039,3,6,1,1,1,1,0,0,5
12039,3,87,1,1,1,1,0,0,8
12039,3,-.99874926,1,1,1,1,0,0,1
12039,3,60,1,1,1,1,0,0,7
12039,3,-.91248518,1,1,1,1,0,0,4
12040,3,-1.3176639,0,4,1,1,1,1,4
12040,3,1,0,4,1,1,1,1,5
12040,3,-1.8618863,0,4,1,1,1,1,1
12040,3,-2.5974588,0,4,1,1,1,1,3
12040,3,44,0,4,1,1,1,1,10
12040,3,4,0,4,1,1,1,1,6
12040,3,27,0,4,1,1,1,1,8
12040,3,10,0,4,1,1,1,1,7
12040,3,-2.2146065,0,4,1,1,1,1,2
12041,3,3,1,1,1,1,1,0,5
12041,3,7,1,1,1,1,1,0,6
12041,3,-1.0025249,1,1,1,1,1,0,4
12042,3,-.35034579,0,3,0,1,1,0,3
12042,3,0,0,3,0,1,1,0,7
12042,3,35,0,3,0,1,1,0,10
12042,3,-.70575643,0,3,0,1,1,0,2
12042,3,-1.1375844,0,3,0,1,1,0,4
12042,3,8,0,3,0,1,1,0,6
12042,3,0,0,3,0,1,1,0,5
12042,3,53,0,3,0,1,1,0,8
12042,3,-1.8357306,0,3,0,1,1,0,1
12043,3,100,0,3,0,1,1,1,8
12043,3,.021321654,0,3,0,1,1,1,1
12043,3,.28054115,0,3,0,1,1,1,4
12043,3,15,0,3,0,1,1,1,6
12043,3,50,0,3,0,1,1,1,10
12043,3,100,0,3,0,1,1,1,7
12043,3,10,0,3,0,1,1,1,5
12043,3,-.50457644,0,3,0,1,1,1,2
12043,3,.11780277,0,3,0,1,1,1,3
12044,3,70,0,3,0,1,1,0,7
12044,3,-1.1584115,0,3,0,1,1,0,2
12044,3,47,0,3,0,1,1,0,8
12044,3,7,0,3,0,1,1,0,6
12044,3,-1.3176639,0,3,0,1,1,0,4
12044,3,-.88091415,0,3,0,1,1,0,3
12044,3,-.99874926,0,3,0,1,1,0,1
12044,3,7,0,3,0,1,1,0,5
12044,3,55,0,3,0,1,1,0,10
12045,3,.37558612,0,4,0,1,1,1,2
12045,3,.91081923,0,4,0,1,1,1,4
12045,3,.59674627,0,4,0,1,1,1,1
12045,3,100,0,4,0,1,1,1,8
12045,3,-.13187645,0,4,0,1,1,1,3
12045,3,7,0,4,0,1,1,1,5
12045,3,41,0,4,0,1,1,1,10
12045,3,15,0,4,0,1,1,1,6
12045,3,70,0,4,0,1,1,1,7
12047,3,51,0,4,0,1,0,1,10
12047,3,1.6168172,0,4,0,1,0,1,1
12047,3,3.3636327,0,4,0,1,0,1,3
12047,3,1.2709781,0,4,0,1,0,1,4
12047,3,15,0,4,0,1,0,1,6
12047,3,100,0,4,0,1,0,1,8
12047,3,100,0,4,0,1,0,1,7
12047,3,10,0,4,0,1,0,1,5
12047,3,2.1107638,0,4,0,1,0,1,2
12049,3,-1.0993835,0,3,0,1,1,0,3
12049,3,41,0,3,0,1,1,0,10
12049,3,30,0,3,0,1,1,0,7
12049,3,73,0,3,0,1,1,0,8
12049,3,-1.4695512,0,3,0,1,1,0,1
12049,3,-.68738586,0,3,0,1,1,0,4
12049,3,3,0,3,0,1,1,0,5
12049,3,11,0,3,0,1,1,0,6
12049,3,-1.082969,0,3,0,1,1,0,2
12051,3,87,0,4,2,1,0,1,8
12051,3,13,0,4,2,1,0,1,6
12051,3,.91081923,0,4,2,1,0,1,4
12051,3,-.75607455,0,4,2,1,0,1,3
12051,3,.41365662,0,4,2,1,0,1,1
12051,3,48,0,4,2,1,0,1,10
12051,3,90,0,4,2,1,0,1,7
12051,3,.14925861,0,4,2,1,0,1,2
12051,3,9,0,4,2,1,0,1,5
12052,3,-.18792367,0,3,0,1,0,0,1
12052,3,10,0,3,0,1,0,0,5
12052,3,12,0,3,0,1,0,0,6
12052,3,.89805037,0,3,0,1,0,0,3
12052,3,36,0,3,0,1,0,0,10
12052,3,-.30339643,0,3,0,1,0,0,2
12052,3,100,0,3,0,1,0,0,7
12052,3,-.28220713,0,3,0,1,0,0,4
12052,3,80,0,3,0,1,0,0,8
12053,3,51,1,1,1,1,0,0,10
12053,3,-1.0700547,1,1,1,1,0,0,4
12053,3,-.47563598,1,1,1,1,0,0,1
12053,3,6,1,1,1,1,0,0,6
12053,3,.27385229,1,1,1,1,0,0,3
12053,3,9,1,1,1,1,0,0,5
12053,3,-1.5104765,1,1,1,1,0,0,2
12053,3,90,1,1,1,1,0,0,7
12053,3,40,1,1,1,1,0,0,8
12054,3,-2.2019098,0,2,1,1,1,1,1
12054,3,-1.9128366,0,2,1,1,1,1,2
12054,3,-.94333392,0,2,1,1,1,1,3
12054,3,-1.2276242,0,2,1,1,1,1,4
12056,3,1.7475955,0,4,0,1,0,0,1
12056,3,2.1107638,0,4,0,1,0,0,2
12056,3,1.8787463,0,4,0,1,0,0,4
12056,3,43,0,4,0,1,0,0,10
12056,3,15,0,4,0,1,0,0,6
12056,3,100,0,4,0,1,0,0,7
12056,3,100,0,4,0,1,0,0,8
12056,3,2.271286,0,4,0,1,0,0,3
12056,3,10,0,4,0,1,0,0,5
12057,3,45,1,4,4,1,1,0,10
12058,3,44,0,3,0,1,0,1,10
12059,3,-.37101331,0,3,0,1,0,1,1
12059,3,-.83149397,0,3,0,1,0,1,2
12059,3,7,0,3,0,1,0,1,6
12059,3,70,0,3,0,1,0,1,7
12059,3,7,0,3,0,1,0,1,5
12059,3,-.59734613,0,3,0,1,0,1,4
12059,3,47,0,3,0,1,0,1,8
12059,3,-.35034579,0,3,0,1,0,1,3
12059,3,43,0,3,0,1,0,1,10
12062,3,15,0,4,1,1,1,0,6
12062,3,9,0,4,1,1,1,0,5
12062,3,.077951774,0,4,1,1,1,0,4
12062,3,39,0,4,1,1,1,0,10
12063,3,-1.9141976,0,4,0,1,1,0,1
12063,3,7,0,4,0,1,1,0,5
12063,3,-1.435034,0,4,0,1,1,0,2
12063,3,-1.7860013,0,4,0,1,1,0,3
12063,3,-1.5652732,0,4,0,1,1,0,4
12063,3,60,0,4,0,1,1,0,8
12063,3,70,0,4,0,1,1,0,7
12063,3,9,0,4,0,1,1,0,6
12064,3,-1.0025249,0,2,0,1,0,0,4
12064,3,-.81565964,0,2,0,1,0,0,1
12064,3,-.0016263996,0,2,0,1,0,0,2
12064,3,10,0,2,0,1,0,0,5
12064,3,.42990181,0,2,0,1,0,0,3
12064,3,93,0,2,0,1,0,0,8
12064,3,100,0,2,0,1,0,0,7
12064,3,14,0,2,0,1,0,0,6
12064,3,29,0,2,0,1,0,0,10
12065,3,13,1,3,3,1,1,1,6
12065,3,-.47518539,1,3,3,1,1,1,3
12065,3,.7532497,1,3,3,1,1,1,4
12065,3,.23056698,1,3,3,1,1,1,1
12065,3,10,1,3,3,1,1,1,5
12065,3,44,1,3,3,1,1,1,10
12065,3,100,1,3,3,1,1,1,7
12065,3,1.2808962,1,3,3,1,1,1,2
12065,3,87,1,3,3,1,1,1,8
12066,3,.61716121,0,4,2,1,0,1,3
12066,3,.077951774,0,4,2,1,0,1,4
12066,3,.72765112,0,4,2,1,0,1,2
12066,3,100,0,4,2,1,0,1,7
12066,3,10,0,4,2,1,0,1,5
12066,3,87,0,4,2,1,0,1,8
12066,3,13,0,4,2,1,0,1,6
12066,3,36,0,4,2,1,0,1,10
12066,3,-.29254633,0,4,2,1,0,1,1
12067,3,44,0,4,0,1,0,1,10
12067,3,10,0,4,0,1,0,1,5
12067,3,1.3974088,0,4,0,1,0,1,3
12067,3,93,0,4,0,1,0,1,8
12067,3,14,0,4,0,1,0,1,6
12067,3,100,0,4,0,1,0,1,7
12068,3,70,0,4,0,1,1,1,7
12068,3,7,0,4,0,1,1,1,5
12068,3,48,0,4,0,1,1,1,10
12068,3,-.038246747,0,4,0,1,1,1,3
12068,3,.077951774,0,4,0,1,1,1,4
12068,3,15,0,4,0,1,1,1,6
12068,3,100,0,4,0,1,1,1,8
12068,3,-.29254633,0,4,0,1,1,1,1
12068,3,.32529113,0,4,0,1,1,1,2
12070,3,-.10221641,0,4,0,1,0,0,2
12070,3,6,0,4,0,1,0,0,5
12070,3,.024173059,0,4,0,1,0,0,3
12070,3,67,0,4,0,1,0,0,8
12070,3,43,0,4,0,1,0,0,10
12070,3,-.68738586,0,4,0,1,0,0,4
12070,3,10,0,4,0,1,0,0,6
12071,3,100,0,2,0,1,0,1,8
12071,3,.97912616,0,2,0,1,0,1,2
12071,3,15,0,2,0,1,0,1,6
12071,3,-.47563598,0,2,0,1,0,1,1
12071,3,.11780277,0,2,0,1,0,1,3
12071,3,10,0,2,0,1,0,1,5
12071,3,-.01208795,0,2,0,1,0,1,4
12071,3,45,0,2,0,1,0,1,10
12071,3,100,0,2,0,1,0,1,7
12072,3,-.01208795,0,4,0,1,1,1,4
12072,3,-.10221641,0,4,0,1,1,1,2
12072,3,13,0,4,0,1,1,1,6
12072,3,8,0,4,0,1,1,1,5
12072,3,-.88091415,0,4,0,1,1,1,3
12072,3,87,0,4,0,1,1,1,8
12074,3,2.1107638,0,2,0,1,1,0,2
12074,3,2.0876191,0,2,0,1,1,0,1
12074,3,1.2413592,0,2,0,1,1,0,3
12074,3,100,0,2,0,1,1,0,7
12074,3,10,0,2,0,1,1,0,5
12074,3,15,0,2,0,1,1,0,6
12074,3,1.5410973,0,2,0,1,1,0,4
12074,3,100,0,2,0,1,1,0,8
12074,3,49,0,2,0,1,1,0,10
12075,3,-.68060893,0,3,0,1,1,1,2
12075,3,-2.0154717,0,3,0,1,1,1,4
12075,3,13,0,3,0,1,1,1,6
12075,3,-.81849432,0,3,0,1,1,1,3
12075,3,50,0,3,0,1,1,1,10
12075,3,9,0,3,0,1,1,1,5
12075,3,87,0,3,0,1,1,1,8
12076,3,1.2808962,0,1,0,1,0,0,2
12076,3,7,0,1,0,1,0,0,5
12076,3,.71079093,0,1,0,1,0,0,3
12076,3,1.5410973,0,1,0,1,0,0,4
12076,3,12,0,1,0,1,0,0,6
12076,3,46,0,1,0,1,0,0,10
12076,3,80,0,1,0,1,0,0,8
12077,3,.24984862,0,2,0,1,1,0,2
12077,3,8,0,2,0,1,1,0,5
12077,3,49,0,2,0,1,1,0,10
12077,3,1.3974088,0,2,0,1,1,0,3
12077,3,15,0,2,0,1,1,0,6
12077,3,80,0,2,0,1,1,0,7
12077,3,-.030989677,0,2,0,1,1,0,1
12077,3,100,0,2,0,1,1,0,8
12077,3,-.10212767,0,2,0,1,1,0,4
12079,3,8,1,4,4,1,1,1,5
12079,3,.65220863,1,4,4,1,1,1,2
12079,3,100,1,4,4,1,1,1,8
12079,3,1.0683887,1,4,4,1,1,1,4
12079,3,15,1,4,4,1,1,1,6
12079,3,.80442065,1,4,4,1,1,1,3
12079,3,38,1,4,4,1,1,1,10
12080,3,.11780277,1,3,3,1,1,1,3
12080,3,-.1921674,1,3,3,1,1,1,4
12080,3,1.4066337,1,3,3,1,1,1,2
12080,3,87,1,3,3,1,1,1,8
12080,3,42,1,3,3,1,1,1,10
12080,3,9,1,3,3,1,1,1,5
12080,3,13,1,3,3,1,1,1,6
12083,3,50,0,3,0,1,0,1,10
12083,3,40,0,3,0,1,0,1,8
12083,3,-1.2087065,0,3,0,1,0,1,2
12083,3,6,0,3,0,1,0,1,5
12083,3,6,0,3,0,1,0,1,6
12083,3,-2.0154717,0,3,0,1,0,1,4
12083,3,-1.3490627,0,3,0,1,0,1,3
12084,3,93,1,1,1,1,0,0,8
12084,3,28,1,1,1,1,0,0,10
12084,3,14,1,1,1,1,0,0,6
12084,3,9,1,1,1,1,0,0,5
12084,3,.71079093,1,1,1,1,0,0,3
12084,3,-.10212767,1,1,1,1,0,0,4
12084,3,-.0016263996,1,1,1,1,0,0,2
12084,3,90,1,1,1,1,0,0,7
12084,3,-.030989677,1,1,1,1,0,0,1
12087,3,100,1,4,4,1,0,1,8
12087,3,1.8844362,1,4,4,1,0,1,2
12087,3,49,1,4,4,1,0,1,10
12087,3,15,1,4,4,1,0,1,6
12087,3,1.2709781,1,4,4,1,0,1,4
12087,3,10,1,4,4,1,0,1,5
12087,3,1.7475955,1,4,4,1,0,1,1
12087,3,100,1,4,4,1,0,1,7
12087,3,2.271286,1,4,4,1,0,1,3
12089,3,-.25310141,0,3,0,1,0,1,2
12089,3,80,0,3,0,1,0,1,7
12089,3,.073632985,0,3,0,1,0,1,1
12089,3,8,0,3,0,1,0,1,5
12089,3,-.37224683,0,3,0,1,0,1,4
12089,3,40,0,3,0,1,0,1,10
12089,3,11,0,3,0,1,0,1,6
12089,3,73,0,3,0,1,0,1,8
12089,3,.18022257,0,3,0,1,0,1,3
12090,3,-1.1375844,0,1,0,0,1,0,4
12090,3,6,0,1,0,0,1,0,5
12090,3,44,0,1,0,0,1,0,10
12090,3,60,0,1,0,0,1,0,7
12090,3,-.99874926,0,1,0,0,1,0,1
12090,3,73,0,1,0,0,1,0,8
12090,3,-.32854393,0,1,0,0,1,0,2
12090,3,-.75607455,0,1,0,0,1,0,3
12090,3,11,0,1,0,0,1,0,6
12093,3,100,1,4,4,1,0,1,7
12093,3,93,1,4,4,1,0,1,8
12093,3,.89805037,1,4,4,1,0,1,3
12093,3,1.2709781,1,4,4,1,0,1,4
12093,3,1.4066337,1,4,4,1,0,1,2
12093,3,10,1,4,4,1,0,1,5
12093,3,1.2506379,1,4,4,1,0,1,1
12093,3,14,1,4,4,1,0,1,6
12093,3,44,1,4,4,1,0,1,10
12094,3,-1.8618863,0,4,0,0,1,1,1
12094,3,43,0,4,0,0,1,1,10
12094,3,-1.2276242,0,4,0,0,1,1,4
12094,3,27,0,4,0,0,1,1,8
12094,3,2,0,4,0,0,1,1,5
12094,3,-1.7235816,0,4,0,0,1,1,3
12094,3,4,0,4,0,0,1,1,6
12094,3,-1.384739,0,4,0,0,1,1,2
12094,3,20,0,4,0,0,1,1,7
12095,3,.28287831,0,3,0,0,1,0,1
12095,3,.1679915,0,3,0,0,1,0,4
12095,3,.57676613,0,3,0,0,1,0,2
12095,3,70,0,3,0,0,1,0,7
12095,3,.5235315,0,3,0,0,1,0,3
12095,3,14,0,3,0,0,1,0,6
12095,3,7,0,3,0,0,1,0,5
12095,3,43,0,3,0,0,1,0,10
12095,3,93,0,3,0,0,1,0,8
12096,3,.59674627,0,3,0,1,1,0,1
12096,3,.72765112,0,3,0,1,1,0,2
12096,3,53,0,3,0,1,1,0,10
12096,3,10,0,3,0,1,1,0,5
12096,3,100,0,3,0,1,1,0,7
12096,3,93,0,3,0,1,1,0,8
12096,3,1.0683887,0,3,0,1,1,0,4
12096,3,14,0,3,0,1,1,0,6
12096,3,1.1477295,0,3,0,1,1,0,3
12097,3,.18022257,1,4,4,1,0,0,3
12097,3,87,1,4,4,1,0,0,8
12097,3,43,1,4,4,1,0,0,10
12097,3,13,1,4,4,1,0,0,6
12097,3,.87853616,1,4,4,1,0,0,2
12097,3,100,1,4,4,1,0,0,7
12097,3,10,1,4,4,1,0,0,5
12097,3,.41365662,1,4,4,1,0,0,1
12097,3,.7532497,1,4,4,1,0,0,4
12098,3,.28054115,0,3,0,0,1,0,4
12098,3,-1.7619516,0,3,0,0,1,0,2
12098,3,46,0,3,0,0,1,0,10
12098,3,-.75607455,0,3,0,0,1,0,3
12098,3,60,0,3,0,0,1,0,7
12098,3,60,0,3,0,0,1,0,8
12098,3,-.60641432,0,3,0,0,1,0,1
12098,3,6,0,3,0,0,1,0,5
12098,3,9,0,3,0,0,1,0,6
12099,3,10,1,4,4,1,0,0,5
12099,3,.46596795,1,4,4,1,0,0,1
12099,3,100,1,4,4,1,0,0,8
12099,3,1.8844362,1,4,4,1,0,0,2
12099,3,15,1,4,4,1,0,0,6
12099,3,1.5222484,1,4,4,1,0,0,3
12099,3,-.10212767,1,4,4,1,0,0,4
12099,3,100,1,4,4,1,0,0,7
12100,3,10,0,3,0,1,1,0,5
12100,3,53,0,3,0,1,1,0,8
12100,3,-1.2079946,0,3,0,1,1,0,1
12100,3,8,0,3,0,1,1,0,6
12100,3,-1.435034,0,3,0,1,1,0,2
12100,3,-1.2276242,0,3,0,1,1,0,4
12100,3,100,0,3,0,1,1,0,7
12100,3,37,0,3,0,1,1,0,10
12100,3,1.2413592,0,3,0,1,1,0,3
12101,3,-.20280641,0,3,0,1,1,0,2
12101,3,100,0,3,0,1,1,0,7
12101,3,.46596795,0,3,0,1,1,0,1
12101,3,10,0,3,0,1,1,0,5
12101,3,14,0,3,0,1,1,0,6
12101,3,.89805037,0,3,0,1,1,0,3
12101,3,42,0,3,0,1,1,0,10
12101,3,.91081923,0,3,0,1,1,0,4
12101,3,93,0,3,0,1,1,0,8
12102,3,4,1,3,3,1,0,1,5
12102,3,40,1,3,3,1,0,1,7
12102,3,93,1,3,3,1,0,1,8
12102,3,-1.0510606,1,3,3,1,0,1,1
12102,3,-.051921401,1,3,3,1,0,1,2
12102,3,41,1,3,3,1,0,1,10
12102,3,-1.0025249,1,3,3,1,0,1,4
12102,3,14,1,3,3,1,0,1,6
12102,3,-1.8484211,1,3,3,1,0,1,3
12103,3,-.63031393,1,3,3,1,0,0,2
12103,3,93,1,3,3,1,0,0,8
12103,3,.1679915,1,3,3,1,0,0,4
12103,3,60,1,3,3,1,0,0,7
12103,3,-.68488127,1,3,3,1,0,0,1
12103,3,14,1,3,3,1,0,0,6
12103,3,6,1,3,3,1,0,0,5
12103,3,39,1,3,3,1,0,0,10
12103,3,.024173059,1,3,3,1,0,0,3
12105,3,48,1,3,3,1,1,0,10
12105,3,.32529113,1,3,3,1,1,0,2
12105,3,.80599159,1,3,3,1,1,0,1
12105,3,9,1,3,3,1,1,0,5
12105,3,90,1,3,3,1,1,0,7
12105,3,1.2709781,1,3,3,1,1,0,4
12105,3,12,1,3,3,1,1,0,6
12105,3,.5235315,1,3,3,1,1,0,3
12105,3,80,1,3,3,1,1,0,8
12107,3,1.5222484,0,4,2,1,0,1,3
12107,3,45,0,4,2,1,0,1,10
12107,3,.80309367,0,4,2,1,0,1,2
12107,3,.61819011,0,4,2,1,0,1,4
12107,3,10,0,4,2,1,0,1,5
12107,3,15,0,4,2,1,0,1,6
12107,3,100,0,4,2,1,0,1,8
12107,3,.96292561,0,4,2,1,0,1,1
12107,3,100,0,4,2,1,0,1,7
12108,3,80,1,4,4,0,1,0,7
12108,3,.7532497,1,4,4,0,1,0,4
12108,3,-.41276559,1,4,4,0,1,0,3
12108,3,73,1,4,4,0,1,0,8
12108,3,-.29254633,1,4,4,0,1,0,1
12108,3,.14925861,1,4,4,0,1,0,2
12108,3,11,1,4,4,0,1,0,6
12108,3,8,1,4,4,0,1,0,5
12108,3,40,1,4,4,0,1,0,10
12109,3,-1.4695512,0,1,0,0,1,0,1
12109,3,67,0,1,0,0,1,0,8
12109,3,-.55487144,0,1,0,0,1,0,2
12109,3,-.53760523,0,1,0,0,1,0,3
12109,3,5,0,1,0,0,1,0,5
12109,3,50,0,1,0,0,1,0,7
12109,3,-1.0025249,0,1,0,0,1,0,4
12109,3,10,0,1,0,0,1,0,6
12110,3,-1.3176639,0,2,0,0,1,0,4
12110,3,41,0,2,0,0,1,0,10
12110,3,4,0,2,0,0,1,0,5
12110,3,8,0,2,0,0,1,0,6
12111,3,87,0,3,0,1,0,0,8
12111,3,-.55410296,0,3,0,1,0,0,1
12111,3,-.25310141,0,3,0,1,0,0,2
12111,3,6,0,3,0,1,0,0,5
12111,3,.37058088,0,3,0,1,0,0,4
12111,3,45,0,3,0,1,0,0,10
12111,3,-1.2866429,0,3,0,1,0,0,3
12111,3,60,0,3,0,1,0,0,7
12111,3,13,0,3,0,1,0,0,6
12112,3,-.68488127,0,3,0,1,0,1,1
12112,3,53,0,3,0,1,0,1,8
12112,3,44,0,3,0,1,0,1,10
12112,3,-.70575643,0,3,0,1,0,1,2
12112,3,-.81849432,0,3,0,1,0,1,3
12112,3,8,0,3,0,1,0,1,5
12112,3,-.28220713,0,3,0,1,0,1,4
12112,3,8,0,3,0,1,0,1,6
12112,3,80,0,3,0,1,0,1,7
12113,3,47,1,3,3,0,1,1,10
12113,3,-1.0025249,1,3,3,0,1,1,4
12113,3,-.47518539,1,3,3,0,1,1,3
12113,3,8,1,3,3,0,1,1,5
12113,3,80,1,3,3,0,1,1,7
12113,3,9,1,3,3,0,1,1,6
12113,3,-.98237896,1,3,3,0,1,1,2
12113,3,60,1,3,3,0,1,1,8
12113,3,-.42332464,1,3,3,0,1,1,1
12114,3,10,0,4,0,1,0,0,5
12114,3,.27385229,0,4,0,1,0,0,3
12114,3,40,0,4,0,1,0,0,10
12114,3,14,0,4,0,1,0,0,6
12114,3,.33518964,0,4,0,1,0,0,1
12114,3,-.37224683,0,4,0,1,0,0,4
12114,3,.97912616,0,4,0,1,0,0,2
12114,3,100,0,4,0,1,0,0,7
12114,3,93,0,4,0,1,0,0,8
12116,3,43,0,3,0,1,0,0,10
12116,3,8,0,3,0,1,0,0,5
12116,3,.27385229,0,3,0,1,0,0,3
12116,3,.23056698,0,3,0,1,0,0,1
12116,3,.28054115,0,3,0,1,0,0,4
12116,3,.048668604,0,3,0,1,0,0,2
12116,3,93,0,3,0,1,0,0,8
12116,3,80,0,3,0,1,0,0,7
12116,3,14,0,3,0,1,0,0,6
12117,3,9,0,4,0,1,0,1,5
12117,3,-.50457644,0,4,0,1,0,1,2
12117,3,.5235315,0,4,0,1,0,1,3
12117,3,14,0,4,0,1,0,1,6
12117,3,93,0,4,0,1,0,1,8
12117,3,90,0,4,0,1,0,1,7
12117,3,.51827931,0,4,0,1,0,1,1
12117,3,.28054115,0,4,0,1,0,1,4
12118,3,.024173059,1,2,2,1,0,1,3
12118,3,10,1,2,2,1,0,1,5
12118,3,.37558612,1,2,2,1,0,1,2
12118,3,15,1,2,2,1,0,1,6
12118,3,-.37101331,1,2,2,1,0,1,1
12118,3,100,1,2,2,1,0,1,8
12118,3,.077951774,1,2,2,1,0,1,4
12118,3,45,1,2,2,1,0,1,10
12118,3,100,1,2,2,1,0,1,7
12119,3,3,0,3,0,0,1,1,5
12119,3,1,0,3,0,0,1,1,6
12119,3,-1.6553129,0,3,0,0,1,1,4
12119,3,42,0,3,0,0,1,1,10
12120,3,100,0,3,2,1,0,1,8
12120,3,15,0,3,2,1,0,1,6
12120,3,-.47942892,0,3,2,1,0,1,2
12120,3,26,0,3,2,1,0,1,10
12120,3,-.41276559,0,3,2,1,0,1,3
12120,3,70,0,3,2,1,0,1,7
12120,3,-.37224683,0,3,2,1,0,1,4
12120,3,7,0,3,2,1,0,1,5
12120,3,.17825565,0,3,2,1,0,1,1
12121,3,73,0,1,0,0,1,1,8
12121,3,35,0,1,0,0,1,1,10
12121,3,-.81565964,0,1,0,0,1,1,1
12121,3,-1.0075265,0,1,0,0,1,1,2
12121,3,8,0,1,0,0,1,1,5
12121,3,-.10212767,0,1,0,0,1,1,4
12121,3,80,0,1,0,0,1,1,7
12121,3,11,0,1,0,0,1,1,6
12121,3,-2.1605201,0,1,0,0,1,1,3
12122,3,8,0,3,0,1,1,0,5
12122,3,49,0,3,0,1,1,0,10
12122,3,-.030989677,0,3,0,1,1,0,1
12122,3,80,0,3,0,1,1,0,8
12122,3,-.038246747,0,3,0,1,1,0,3
12122,3,80,0,3,0,1,1,0,7
12122,3,12,0,3,0,1,1,0,6
12122,3,-.1525114,0,3,0,1,1,0,2
12122,3,-.52981639,0,3,0,1,1,0,4
12123,3,-.25310141,0,2,0,1,0,0,2
12123,3,13,0,2,0,1,0,0,6
12123,3,87,0,2,0,1,0,0,8
12123,3,.23056698,0,2,0,1,0,0,1
12123,3,.80442065,0,2,0,1,0,0,3
12123,3,-.28220713,0,2,0,1,0,0,4
12123,3,7,0,2,0,1,0,0,5
12123,3,70,0,2,0,1,0,0,7
12123,3,43,0,2,0,1,0,0,10
